zipcode,state,total_population,total_properties,fema_properties_at_risk_2020_total,fema_properties_at_risk_2020_pct,fs_properties_at_risk_2020_total,fs_properties_at_risk_2020_pct,fs_properties_at_risk_2035_total,fs_properties_at_risk_2035_pct,fs_properties_at_risk_2050_total,fs_properties_at_risk_2050_pct,fs_fema_difference_2020_total,fs_fema_difference_2020_pct,gisjoin,year,name_e,white_pop,black_pop,white_pct,black_pct
78954,tx,1083,1379,56,4.1,63,4.6,64,4.6,65,4.7,7,12.5,G78954,2014-2018,ZCTA5 78954,1050,19,96.95290858725762,1.7543859649122806
79240,tx,72,37,0,0,7,18.9,7,18.9,7,18.9,7,Inf,G79240,2014-2018,ZCTA5 79240,13,0,18.055555555555557,0
79377,tx,233,98,0,0,7,7.1,7,7.1,7,7.1,7,Inf,G79377,2014-2018,ZCTA5 79377,229,0,98.28326180257511,0
32361,fl,256,126,11,8.7,18,14.3,20,15.9,22,17.5,7,63.6,G32361,2014-2018,ZCTA5 32361,256,0,100,0
30285,ga,639,382,11,2.9,18,4.7,18,4.7,18,4.7,7,63.6,G30285,2014-2018,ZCTA5 30285,573,57,89.67136150234742,8.92018779342723
30421,ga,3322,2356,39,1.7,46,2,47,2,48,2,7,17.9,G30421,2014-2018,ZCTA5 30421,2724,444,81.99879590608067,13.365442504515352
31510,ga,9914,5520,142,2.6,149,2.7,160,2.9,170,3.1,7,4.9,G31510,2014-2018,ZCTA5 31510,7902,1629,79.70546701634053,16.431309259632844
31821,ga,263,429,25,5.8,32,7.5,32,7.5,32,7.5,7,28,G31821,2014-2018,ZCTA5 31821,36,227,13.688212927756654,86.31178707224335
97437,or,2914,1216,119,9.8,126,10.4,128,10.5,131,10.8,7,5.9,G97437,2014-2018,ZCTA5 97437,2780,0,95.40150995195607,0
97461,or,810,496,72,14.5,79,15.9,80,16.1,81,16.3,7,9.7,G97461,2014-2018,ZCTA5 97461,797,0,98.39506172839506,0
23354,va,149,144,2,1.4,9,6.2,10,6.9,12,8.3,7,350,G23354,2014-2018,ZCTA5 23354,130,10,87.24832214765101,6.7114093959731544
23407,va,768,267,9,3.4,16,6,17,6.4,18,6.7,7,77.8,G23407,2014-2018,ZCTA5 23407,157,611,20.442708333333332,79.55729166666667
23408,va,77,62,5,8.1,12,19.4,13,21,14,22.6,7,140,G23408,2014-2018,ZCTA5 23408,77,0,100,0
07979,nj,440,191,57,29.8,64,33.5,65,34,66,34.6,7,12.3,G07979,2014-2018,ZCTA5 07979,408,23,92.72727272727273,5.2272727272727275
10501,ny,1394,410,0,0,7,1.7,8,2,8,2,7,Inf,G10501,2014-2018,ZCTA5 10501,1292,15,92.6829268292683,1.0760401721664274
12151,ny,792,514,9,1.8,16,3.1,16,3.1,17,3.3,7,77.8,G12151,2014-2018,ZCTA5 12151,766,5,96.71717171717172,0.6313131313131313
12767,ny,136,107,0,0,7,6.5,8,7.5,8,7.5,7,Inf,G12767,2014-2018,ZCTA5 12767,136,0,100,0
12922,ny,39,190,5,2.6,12,6.3,12,6.3,12,6.3,7,140,G12922,2014-2018,ZCTA5 12922,38,1,97.43589743589743,2.5641025641025643
12958,ny,2362,1139,56,4.9,63,5.5,64,5.6,65,5.7,7,12.5,G12958,2014-2018,ZCTA5 12958,2280,0,96.52836579170194,0
13690,ny,835,827,36,4.4,43,5.2,43,5.2,43,5.2,7,19.4,G13690,2014-2018,ZCTA5 13690,795,3,95.20958083832335,0.3592814371257485
14035,ny,77,68,7,10.3,14,20.6,14,20.6,14,20.6,7,100,G14035,2014-2018,ZCTA5 14035,77,0,100,0
14604,ny,2243,458,2,0.4,9,2,9,2,9,2,7,350,G14604,2014-2018,ZCTA5 14604,1433,595,63.88765046812305,26.526972804279982
98255,wa,236,280,260,92.9,267,95.4,267,95.4,267,95.4,7,2.7,G98255,2014-2018,ZCTA5 98255,219,0,92.79661016949153,0
99333,wa,29,55,5,9.1,12,21.8,12,21.8,13,23.6,7,140,G99333,2014-2018,ZCTA5 99333,29,0,100,0
89439,ca,1355,38,0,0,7,18.4,7,18.4,7,18.4,7,Inf,G89439,2014-2018,ZCTA5 89439,1337,5,98.67158671586716,0.36900369003690037
92145,ca,2389,715,0,0,7,1,7,1,7,1,7,Inf,G92145,2014-2018,ZCTA5 92145,1524,80,63.79238174968606,3.3486814566764336
93215,ca,55269,12318,406,3.3,413,3.4,420,3.4,428,3.5,7,1.7,G93215,2014-2018,ZCTA5 93215,39587,2344,71.62604715120592,4.241075467260128
94105,ca,9155,458,0,0,7,1.5,14,3.1,22,4.8,7,Inf,G94105,2014-2018,ZCTA5 94105,4150,38,45.33042053522665,0.4150737302020754
95303,ca,871,487,11,2.3,18,3.7,18,3.7,18,3.7,7,63.6,G95303,2014-2018,ZCTA5 95303,580,0,66.59012629161883,0
95930,ca,191,186,4,2.2,11,5.9,11,5.9,11,5.9,7,175,G95930,2014-2018,ZCTA5 95930,181,0,94.76439790575917,0
96054,ca,339,1072,126,11.8,133,12.4,136,12.7,139,13,7,5.6,G96054,2014-2018,ZCTA5 96054,326,0,96.16519174041298,0
96136,ca,42,748,30,4,37,4.9,38,5.1,40,5.3,7,23.3,G96136,2014-2018,ZCTA5 96136,42,0,100,0
02833,ri,1144,302,2,0.7,9,3,9,3,9,3,7,350,G02833,2014-2018,ZCTA5 02833,1111,0,97.11538461538461,0
03291,nh,106,43,0,0,7,16.3,7,16.3,7,16.3,7,Inf,G03291,2014-2018,ZCTA5 03291,106,0,100,0
20620,md,1365,682,15,2.2,22,3.2,23,3.4,24,3.5,7,46.7,G20620,2014-2018,ZCTA5 20620,1093,252,80.07326007326007,18.46153846153846
20838,md,252,144,1,0.7,8,5.6,8,5.6,8,5.6,7,700,G20838,2014-2018,ZCTA5 20838,250,0,99.2063492063492,0
15082,pa,163,126,2,1.6,9,7.1,9,7.1,9,7.1,7,350,G15082,2014-2018,ZCTA5 15082,163,0,100,0
15368,pa,352,317,10,3.2,17,5.4,22,6.9,26,8.2,7,70,G15368,2014-2018,ZCTA5 15368,352,0,100,0
15411,pa,639,1520,30,2,37,2.4,38,2.5,39,2.6,7,23.3,G15411,2014-2018,ZCTA5 15411,639,0,100,0
15443,pa,31,98,0,0,7,7.1,7,7.1,7,7.1,7,Inf,G15443,2014-2018,ZCTA5 15443,0,0,0,0
15562,pa,207,90,0,0,7,7.8,7,7.8,7,7.8,7,Inf,G15562,2014-2018,ZCTA5 15562,207,0,100,0
15676,pa,713,304,2,0.7,9,3,9,3,9,3,7,350,G15676,2014-2018,ZCTA5 15676,705,0,98.87798036465638,0
15698,pa,507,239,15,6.3,22,9.2,22,9.2,22,9.2,7,46.7,G15698,2014-2018,ZCTA5 15698,507,0,100,0
16151,pa,136,46,0,0,7,15.2,7,15.2,7,15.2,7,Inf,G16151,2014-2018,ZCTA5 16151,136,0,100,0
16236,pa,228,17,9,52.9,16,94.1,16,94.1,16,94.1,7,77.8,G16236,2014-2018,ZCTA5 16236,211,0,92.54385964912281,0
16868,pa,297,48,0,0,7,14.6,7,14.6,7,14.6,7,Inf,G16868,2014-2018,ZCTA5 16868,297,0,100,0
16941,pa,93,49,0,0,7,14.3,7,14.3,7,14.3,7,Inf,G16941,2014-2018,ZCTA5 16941,85,8,91.39784946236558,8.602150537634408
17088,pa,1037,520,17,3.3,24,4.6,24,4.6,25,4.8,7,41.2,G17088,2014-2018,ZCTA5 17088,927,110,89.39247830279653,10.607521697203472
17730,pa,200,128,30,23.4,37,28.9,37,28.9,37,28.9,7,23.3,G17730,2014-2018,ZCTA5 17730,200,0,100,0
17840,pa,463,208,0,0,7,3.4,7,3.4,7,3.4,7,Inf,G17840,2014-2018,ZCTA5 17840,463,0,100,0
17945,pa,168,74,0,0,7,9.5,7,9.5,7,9.5,7,Inf,G17945,2014-2018,ZCTA5 17945,168,0,100,0
17952,pa,197,205,0,0,7,3.4,8,3.9,8,3.9,7,Inf,G17952,2014-2018,ZCTA5 17952,194,0,98.4771573604061,0
18371,pa,864,445,1,0.2,8,1.8,9,2,10,2.2,7,700,G18371,2014-2018,ZCTA5 18371,624,219,72.22222222222223,25.34722222222222
18625,pa,361,429,8,1.9,15,3.5,16,3.7,16,3.7,7,87.5,G18625,2014-2018,ZCTA5 18625,357,0,98.89196675900277,0
19538,pa,22,70,0,0,7,10,8,11.4,8,11.4,7,Inf,G19538,2014-2018,ZCTA5 19538,22,0,100,0
41033,ky,1890,1062,51,4.8,57,5.4,58,5.5,59,5.6,6,11.8,G41033,2014-2018,ZCTA5 41033,1843,0,97.51322751322752,0
42351,ky,4152,2100,412,19.6,418,19.9,424,20.2,431,20.5,6,1.5,G42351,2014-2018,ZCTA5 42351,3997,73,96.26685934489403,1.758188824662813
37228,tn,1206,76,0,0,6,7.9,8,10.5,10,13.2,6,Inf,G37228,2014-2018,ZCTA5 37228,663,523,54.975124378109456,43.366500829187395
38040,tn,4796,3182,440,13.8,446,14,448,14.1,451,14.2,6,1.4,G38040,2014-2018,ZCTA5 38040,3786,796,78.94078398665555,16.59716430358632
24731,wv,246,232,60,25.9,66,28.4,67,28.9,68,29.3,6,10,G24731,2014-2018,ZCTA5 24731,246,0,100,0
24957,wv,255,209,0,0,6,2.9,6,2.9,6,2.9,6,Inf,G24957,2014-2018,ZCTA5 24957,254,0,99.6078431372549,0
24974,wv,321,248,16,6.5,22,8.9,22,8.9,22,8.9,6,37.5,G24974,2014-2018,ZCTA5 24974,321,0,100,0
25076,wv,341,29,1,3.4,7,24.1,7,24.1,7,24.1,6,600,G25076,2014-2018,ZCTA5 25076,341,0,100,0
49282,mi,258,579,0,0,6,1,6,1,6,1,6,Inf,G49282,2014-2018,ZCTA5 49282,258,0,100,0
49911,mi,2750,773,22,2.8,28,3.6,28,3.6,28,3.6,6,27.3,G49911,2014-2018,ZCTA5 49911,2640,50,96,1.8181818181818181
81410,co,1483,961,30,3.1,36,3.7,38,4,41,4.3,6,20,G81410,2014-2018,ZCTA5 81410,1402,0,94.53809844908969,0
81426,co,141,84,0,0,6,7.1,6,7.1,6,7.1,6,Inf,G81426,2014-2018,ZCTA5 81426,128,0,90.78014184397163,0
46063,in,502,420,0,0,6,1.4,6,1.4,6,1.4,6,Inf,G46063,2014-2018,ZCTA5 46063,486,0,96.81274900398407,0
47123,in,80,249,28,11.2,34,13.7,34,13.7,34,13.7,6,21.4,G47123,2014-2018,ZCTA5 47123,80,0,100,0
47405,in,3821,173,0,0,6,3.5,6,3.5,6,3.5,6,Inf,G47405,2014-2018,ZCTA5 47405,3102,107,81.1829364040827,2.8003140539125884
47863,in,246,98,0,0,6,6.1,6,6.1,6,6.1,6,Inf,G47863,2014-2018,ZCTA5 47863,246,0,100,0
55812,mn,11808,2873,2,0.1,8,0.3,9,0.3,10,0.3,6,300,G55812,2014-2018,ZCTA5 55812,10697,191,90.59112466124661,1.6175474254742548
56340,mn,2315,1459,41,2.8,47,3.2,47,3.2,47,3.2,6,14.6,G56340,2014-2018,ZCTA5 56340,2314,0,99.95680345572354,0
56455,mn,1970,1492,70,4.7,76,5.1,77,5.2,78,5.2,6,8.6,G56455,2014-2018,ZCTA5 56455,1853,4,94.06091370558376,0.20304568527918782
57026,mn,1198,109,1,0.9,7,6.4,7,6.4,7,6.4,6,600,G57026,2014-2018,ZCTA5 57026,1110,4,92.65442404006677,0.333889816360601
61044,il,277,222,17,7.7,23,10.4,24,10.8,24,10.8,6,35.3,G61044,2014-2018,ZCTA5 61044,259,0,93.50180505415162,0
61439,il,242,232,0,0,6,2.6,6,2.6,6,2.6,6,Inf,G61439,2014-2018,ZCTA5 61439,233,5,96.28099173553719,2.0661157024793386
62225,il,5128,194,21,10.8,27,13.9,28,14.4,28,14.4,6,28.6,G62225,2014-2018,ZCTA5 62225,3462,1144,67.51170046801872,22.308892355694226
62313,il,378,626,56,8.9,62,9.9,62,9.9,62,9.9,6,10.7,G62313,2014-2018,ZCTA5 62313,375,1,99.2063492063492,0.26455026455026454
62314,il,524,108,0,0,6,5.6,6,5.6,6,5.6,6,Inf,G62314,2014-2018,ZCTA5 62314,509,0,97.13740458015268,0
62343,il,948,47,0,0,6,12.8,6,12.8,6,12.8,6,Inf,G62343,2014-2018,ZCTA5 62343,923,12,97.36286919831224,1.2658227848101267
62359,il,209,138,0,0,6,4.3,6,4.3,6,4.3,6,Inf,G62359,2014-2018,ZCTA5 62359,209,0,100,0
62476,il,1590,472,100,21.2,106,22.5,106,22.5,107,22.7,6,6,G62476,2014-2018,ZCTA5 62476,1541,13,96.91823899371069,0.8176100628930818
62563,il,5689,3511,286,8.1,292,8.3,294,8.4,297,8.5,6,2.1,G62563,2014-2018,ZCTA5 62563,5419,112,95.2539989453331,1.9687115486025664
62897,il,362,604,55,9.1,61,10.1,62,10.3,62,10.3,6,10.9,G62897,2014-2018,ZCTA5 62897,356,0,98.34254143646409,0
62947,il,449,454,66,14.5,72,15.9,72,15.9,73,16.1,6,9.1,G62947,2014-2018,ZCTA5 62947,446,0,99.33184855233853,0
71711,ar,81,24,2,8.3,8,33.3,8,33.3,8,33.3,6,300,G71711,2014-2018,ZCTA5 71711,56,18,69.1358024691358,22.22222222222222
71772,ar,8,102,0,0,6,5.9,6,5.9,6,5.9,6,Inf,G71772,2014-2018,ZCTA5 71772,0,0,0,0
71846,ar,2810,3129,414,13.2,420,13.4,426,13.6,431,13.8,6,1.4,G71846,2014-2018,ZCTA5 71846,2514,221,89.4661921708185,7.864768683274021
71865,ar,159,187,0,0,6,3.2,6,3.2,6,3.2,6,Inf,G71865,2014-2018,ZCTA5 71865,112,47,70.44025157232704,29.559748427672957
72139,ar,218,147,2,1.4,8,5.4,8,5.4,9,6.1,6,300,G72139,2014-2018,ZCTA5 72139,218,0,100,0
72167,ar,1502,1089,130,11.9,136,12.5,136,12.5,136,12.5,6,4.6,G72167,2014-2018,ZCTA5 72167,1474,0,98.1358189081225,0
72168,ar,2475,408,76,18.6,82,20.1,84,20.6,86,21.1,6,7.9,G72168,2014-2018,ZCTA5 72168,1294,1093,52.282828282828284,44.16161616161616
72427,ar,328,177,47,26.6,53,29.9,54,30.5,55,31.1,6,12.8,G72427,2014-2018,ZCTA5 72427,328,0,100,0
72619,ar,2097,534,8,1.5,14,2.6,14,2.6,14,2.6,6,75,G72619,2014-2018,ZCTA5 72619,1993,0,95.04053409632809,0
63458,mo,117,403,47,11.7,53,13.2,52,12.9,52,12.9,6,12.8,G63458,2014-2018,ZCTA5 63458,107,10,91.45299145299145,8.547008547008547
63460,mo,461,875,94,10.7,100,11.4,100,11.4,100,11.4,6,6.4,G63460,2014-2018,ZCTA5 63460,453,0,98.2646420824295,0
64147,mo,581,79,2,2.5,8,10.1,8,10.1,8,10.1,6,300,G64147,2014-2018,ZCTA5 64147,162,346,27.882960413080895,59.55249569707401
64741,mo,220,368,27,7.3,33,9,33,9,33,9,6,22.2,G64741,2014-2018,ZCTA5 64741,220,0,100,0
65263,mo,1865,1723,148,8.6,154,8.9,154,8.9,154,8.9,6,4.1,G65263,2014-2018,ZCTA5 65263,1856,0,99.51742627345844,0
65529,mo,224,36,2,5.6,8,22.2,8,22.2,8,22.2,6,300,G65529,2014-2018,ZCTA5 65529,224,0,100,0
50165,ia,109,141,2,1.4,8,5.7,8,5.7,8,5.7,6,300,G50165,2014-2018,ZCTA5 50165,109,0,100,0
50531,ia,227,920,137,14.9,143,15.5,142,15.4,142,15.4,6,4.4,G50531,2014-2018,ZCTA5 50531,227,0,100,0
52077,ia,342,1049,233,22.2,239,22.8,242,23.1,245,23.4,6,2.6,G52077,2014-2018,ZCTA5 52077,342,0,100,0
52166,ia,107,154,29,18.8,35,22.7,35,22.7,35,22.7,6,20.7,G52166,2014-2018,ZCTA5 52166,106,0,99.06542056074767,0
84039,ut,910,989,67,6.8,73,7.4,76,7.7,79,8,6,9,G84039,2014-2018,ZCTA5 84039,689,0,75.71428571428571,0
84534,ut,2702,107,0,0,6,5.6,6,5.6,6,5.6,6,Inf,G84534,2014-2018,ZCTA5 84534,26,0,0.9622501850481125,0
84622,ut,1771,320,1,0.3,7,2.2,8,2.5,9,2.8,6,600,G84622,2014-2018,ZCTA5 84622,1595,0,90.06211180124224,0
84646,ut,1847,129,1,0.8,7,5.4,7,5.4,7,5.4,6,600,G84646,2014-2018,ZCTA5 84646,1446,1,78.28911748781809,0.05414185165132648
89052,nv,54586,26754,9,0,15,0.1,15,0.1,15,0.1,6,66.7,G89052,2014-2018,ZCTA5 89052,40387,2755,73.9878357087898,5.047081669292493
73092,ok,973,758,188,24.8,194,25.6,192,25.3,189,24.9,6,3.2,G73092,2014-2018,ZCTA5 73092,761,0,78.21171634121275,0
73735,ok,694,554,42,7.6,48,8.7,48,8.7,48,8.7,6,14.3,G73735,2014-2018,ZCTA5 73735,603,0,86.88760806916426,0
73753,ok,414,536,53,9.9,59,11,58,10.8,58,10.8,6,11.3,G73753,2014-2018,ZCTA5 73753,384,0,92.7536231884058,0
74438,ok,134,78,1,1.3,7,9,7,9,7,9,6,600,G74438,2014-2018,ZCTA5 74438,77,0,57.46268656716418,0
74533,ok,846,660,50,7.6,56,8.5,56,8.5,56,8.5,6,12,G74533,2014-2018,ZCTA5 74533,653,0,77.18676122931443,0
74560,ok,608,1602,161,10,167,10.4,167,10.4,167,10.4,6,3.7,G74560,2014-2018,ZCTA5 74560,414,0,68.09210526315789,0
74755,ok,111,118,2,1.7,8,6.8,8,6.8,8,6.8,6,300,G74755,2014-2018,ZCTA5 74755,111,0,100,0
57041,sd,95,108,4,3.7,10,9.3,10,9.3,10,9.3,6,150,G57041,2014-2018,ZCTA5 57041,95,0,100,0
57257,sd,655,79,0,0,6,7.6,6,7.6,6,7.6,6,Inf,G57257,2014-2018,ZCTA5 57257,219,0,33.43511450381679,0
57456,sd,816,42,0,0,6,14.3,6,14.3,6,14.3,6,Inf,G57456,2014-2018,ZCTA5 57456,807,1,98.8970588235294,0.12254901960784313
87018,nm,606,52,2,3.8,8,15.4,8,15.4,8,15.4,6,300,G87018,2014-2018,ZCTA5 87018,14,0,2.31023102310231,0
87317,nm,1696,745,0,0,6,0.8,6,0.8,6,0.8,6,Inf,G87317,2014-2018,ZCTA5 87317,249,0,14.681603773584905,0
87711,nm,655,189,1,0.5,7,3.7,7,3.7,7,3.7,6,600,G87711,2014-2018,ZCTA5 87711,440,0,67.17557251908397,0
82060,wy,613,205,4,2,10,4.9,10,4.9,10,4.9,6,150,G82060,2014-2018,ZCTA5 82060,613,0,100,0
82640,wy,46,61,0,0,6,9.8,6,9.8,6,9.8,6,Inf,G82640,2014-2018,ZCTA5 82640,46,0,100,0
59333,mt,14,34,0,0,6,17.6,6,17.6,7,20.6,6,Inf,G59333,2014-2018,ZCTA5 59333,14,0,100,0
59863,mt,38,98,11,11.2,17,17.3,17,17.3,17,17.3,6,54.5,G59863,2014-2018,ZCTA5 59863,38,0,100,0
43005,oh,201,129,14,10.9,20,15.5,20,15.5,20,15.5,6,42.9,G43005,2014-2018,ZCTA5 43005,201,0,100,0
43721,oh,81,132,3,2.3,9,6.8,9,6.8,9,6.8,6,200,G43721,2014-2018,ZCTA5 43721,81,0,100,0
44265,oh,0,34,3,8.8,9,26.5,9,26.5,9,26.5,6,200,G44265,2014-2018,ZCTA5 44265,0,0,NaN,NaN
45328,oh,564,181,0,0,6,3.3,6,3.3,6,3.3,6,Inf,G45328,2014-2018,ZCTA5 45328,556,0,98.58156028368795,0
45350,oh,106,69,0,0,6,8.7,6,8.7,7,10.1,6,Inf,G45350,2014-2018,ZCTA5 45350,106,0,100,0
45888,oh,188,161,0,0,6,3.7,6,3.7,6,3.7,6,Inf,G45888,2014-2018,ZCTA5 45888,188,0,100,0
54440,wi,2869,2923,176,6,182,6.2,185,6.3,188,6.4,6,3.4,G54440,2014-2018,ZCTA5 54440,2810,2,97.94353433252004,0.06971070059254096
54641,wi,4,67,0,0,6,9,6,9,6,9,6,Inf,G54641,2014-2018,ZCTA5 54641,4,0,100,0
54838,wi,1172,4532,330,7.3,336,7.4,339,7.5,342,7.5,6,1.8,G54838,2014-2018,ZCTA5 54838,1080,26,92.15017064846417,2.218430034129693
66442,ks,16565,267,22,8.2,28,10.5,28,10.5,28,10.5,6,27.3,G66442,2014-2018,ZCTA5 66442,11840,2922,71.47600362209478,17.639601569574403
66552,ks,445,450,32,7.1,38,8.4,38,8.4,38,8.4,6,18.8,G66552,2014-2018,ZCTA5 66552,386,42,86.74157303370787,9.438202247191011
66763,ks,3405,1696,37,2.2,43,2.5,43,2.5,43,2.5,6,16.2,G66763,2014-2018,ZCTA5 66763,3356,0,98.56093979441997,0
67041,ks,336,107,0,0,6,5.6,6,5.6,7,6.5,6,Inf,G67041,2014-2018,ZCTA5 67041,329,2,97.91666666666667,0.5952380952380952
67050,ks,1939,1422,48,3.4,54,3.8,54,3.8,54,3.8,6,12.5,G67050,2014-2018,ZCTA5 67050,1861,31,95.97730789066529,1.5987622485817432
67111,ks,249,417,34,8.2,40,9.6,40,9.6,40,9.6,6,17.6,G67111,2014-2018,ZCTA5 67111,223,0,89.5582329317269,0
67341,ks,300,290,10,3.4,16,5.5,16,5.5,16,5.5,6,60,G67341,2014-2018,ZCTA5 67341,286,0,95.33333333333333,0
67487,ks,1381,1048,51,4.9,57,5.4,56,5.3,56,5.3,6,11.8,G67487,2014-2018,ZCTA5 67487,1283,0,92.90369297610427,0
67492,ks,250,263,20,7.6,26,9.9,26,9.9,27,10.3,6,30,G67492,2014-2018,ZCTA5 67492,250,0,100,0
19350,de,11730,75,0,0,6,8,6,8,6,8,6,Inf,G19350,2014-2018,ZCTA5 19350,10663,172,90.90366581415175,1.4663256606990622
19979,de,915,293,9,3.1,15,5.1,16,5.5,16,5.5,6,66.7,G19979,2014-2018,ZCTA5 19979,773,106,84.48087431693989,11.584699453551913
21921,de,44896,381,4,1,10,2.6,10,2.6,10,2.6,6,150,G21921,2014-2018,ZCTA5 21921,37296,4589,83.071988595866,10.2214005702067
06758,ct,364,194,2,1,8,4.1,8,4.1,9,4.6,6,300,G06758,2014-2018,ZCTA5 06758,364,0,100,0
04095,me,1181,58,1,1.7,7,12.1,7,12.1,7,12.1,6,600,G04095,2014-2018,ZCTA5 04095,1177,0,99.66130397967824,0
04547,me,987,1230,81,6.6,87,7.1,94,7.6,100,8.1,6,7.4,G04547,2014-2018,ZCTA5 04547,977,0,98.98682877406281,0
04574,me,1456,1459,72,4.9,78,5.3,79,5.4,80,5.5,6,8.3,G04574,2014-2018,ZCTA5 04574,1431,0,98.28296703296704,0
04662,me,446,601,3,0.5,9,1.5,9,1.5,9,1.5,6,200,G04662,2014-2018,ZCTA5 04662,446,0,100,0
01012,ma,560,470,18,3.8,24,5.1,24,5.1,25,5.3,6,33.3,G01012,2014-2018,ZCTA5 01012,555,0,99.10714285714286,0
02659,ma,1024,1325,75,5.7,81,6.1,86,6.5,91,6.9,6,8,G02659,2014-2018,ZCTA5 02659,1004,0,98.046875,0
29683,sc,205,135,0,0,6,4.4,7,5.2,8,5.9,6,Inf,G29683,2014-2018,ZCTA5 29683,205,0,100,0
39145,ms,4634,3993,392,9.8,398,10,403,10.1,408,10.2,6,1.5,G39145,2014-2018,ZCTA5 39145,3907,688,84.31160984031075,14.846784635304273
39771,ms,89,99,0,0,6,6.1,6,6.1,6,6.1,6,Inf,G39771,2014-2018,ZCTA5 39771,77,10,86.51685393258427,11.235955056179776
36564,al,52,84,78,92.9,84,100,84,100,84,100,6,7.7,G36564,2014-2018,ZCTA5 36564,52,0,100,0
70773,la,224,103,2,1.9,8,7.8,8,7.8,8,7.8,6,300,G70773,2014-2018,ZCTA5 70773,207,17,92.41071428571429,7.589285714285714
70787,la,176,62,0,0,6,9.7,6,9.7,6,9.7,6,Inf,G70787,2014-2018,ZCTA5 70787,40,136,22.727272727272727,77.27272727272727
75416,tx,3103,2281,122,5.3,128,5.6,128,5.6,128,5.6,6,4.9,G75416,2014-2018,ZCTA5 75416,2901,139,93.49017080244924,4.479535932968095
75556,tx,1321,849,41,4.8,47,5.5,50,5.9,53,6.2,6,14.6,G75556,2014-2018,ZCTA5 75556,1175,60,88.94776684330053,4.5420136260408785
76470,tx,3479,2809,240,8.5,246,8.8,254,9,262,9.3,6,2.5,G76470,2014-2018,ZCTA5 76470,3260,170,93.70508766887036,4.886461626904283
76628,tx,34,180,3,1.7,9,5,9,5,9,5,6,200,G76628,2014-2018,ZCTA5 76628,26,5,76.47058823529412,14.705882352941176
76824,tx,11,112,12,10.7,18,16.1,18,16.1,18,16.1,6,50,G76824,2014-2018,ZCTA5 76824,11,0,100,0
76949,tx,7,39,0,0,6,15.4,6,15.4,6,15.4,6,Inf,G76949,2014-2018,ZCTA5 76949,4,3,57.142857142857146,42.857142857142854
78608,tx,443,457,33,7.2,39,8.5,40,8.8,40,8.8,6,18.2,G78608,2014-2018,ZCTA5 78608,443,0,100,0
78638,tx,2304,2122,183,8.6,189,8.9,192,9,194,9.1,6,3.3,G78638,2014-2018,ZCTA5 78638,1998,13,86.71875,0.5642361111111112
78943,tx,283,210,1,0.5,7,3.3,7,3.3,7,3.3,6,600,G78943,2014-2018,ZCTA5 78943,138,145,48.763250883392224,51.236749116607776
79012,tx,1341,1287,6,0.5,12,0.9,12,0.9,12,0.9,6,100,G79012,2014-2018,ZCTA5 79012,1249,0,93.13944817300522,0
33438,fl,265,494,78,15.8,84,17,87,17.6,90,18.2,6,7.7,G33438,2014-2018,ZCTA5 33438,210,25,79.24528301886792,9.433962264150944
30428,ga,2783,2076,101,4.9,107,5.2,110,5.3,113,5.4,6,5.9,G30428,2014-2018,ZCTA5 30428,1869,878,67.15774344232842,31.548688465684513
30470,ga,338,460,2,0.4,8,1.7,8,1.7,9,2,6,300,G30470,2014-2018,ZCTA5 30470,307,11,90.82840236686391,3.2544378698224854
30903,ga,658,312,0,0,6,1.9,6,1.9,6,1.9,6,Inf,G30903,2014-2018,ZCTA5 30903,587,0,89.209726443769,0
39861,ga,1114,943,144,15.3,150,15.9,154,16.3,157,16.6,6,4.2,G39861,2014-2018,ZCTA5 39861,785,314,70.46678635547576,28.186714542190305
97125,or,296,100,10,10,16,16,16,16,17,17,6,60,G97125,2014-2018,ZCTA5 97125,285,0,96.28378378378379,0
97364,or,536,280,2,0.7,8,2.9,8,2.9,8,2.9,6,300,G97364,2014-2018,ZCTA5 97364,420,0,78.35820895522389,0
22643,va,273,130,12,9.2,18,13.8,18,13.8,19,14.6,6,50,G22643,2014-2018,ZCTA5 22643,209,64,76.55677655677655,23.44322344322344
22718,va,802,461,12,2.6,18,3.9,18,3.9,19,4.1,6,50,G22718,2014-2018,ZCTA5 22718,780,0,97.2568578553616,0
23115,va,135,147,0,0,6,4.1,6,4.1,6,4.1,6,Inf,G23115,2014-2018,ZCTA5 23115,5,130,3.7037037037037037,96.29629629629629
23416,va,253,311,11,3.5,17,5.5,18,5.8,19,6.1,6,54.5,G23416,2014-2018,ZCTA5 23416,127,126,50.19762845849802,49.80237154150198
23423,va,303,894,624,69.8,630,70.5,650,72.7,670,74.9,6,1,G23423,2014-2018,ZCTA5 23423,303,0,100,0
28631,va,818,20,0,0,6,30,6,30,6,30,6,Inf,G28631,2014-2018,ZCTA5 28631,780,0,95.354523227383865,0
07926,nj,11,37,0,0,6,16.2,6,16.2,6,16.2,6,Inf,G07926,2014-2018,ZCTA5 07926,11,0,100,0
08511,nj,867,374,18,4.8,24,6.4,25,6.7,26,7,6,33.3,G08511,2014-2018,ZCTA5 08511,717,46,82.69896193771626,5.3056516724336795
18337,nj,14553,50,36,72,42,84,42,84,42,84,6,16.7,G18337,2014-2018,ZCTA5 18337,13451,305,92.42767814196385,2.0957878100735243
