year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version,
2016,Louisiana,LA,Plaquemines,22075,President,Donald Trump,republican,6900,10573,20191203,
2016,Louisiana,LA,Pointe Coupee,22077,President,Donald Trump,republican,6789,11761,20191203,
2016,Louisiana,LA,Rapides,22079,President,Donald Trump,republican,36816,56844,20191203,
2016,Louisiana,LA,Red River,22081,President,Donald Trump,republican,2391,4422,20191203,
2016,Louisiana,LA,Richland,22083,President,Donald Trump,republican,6287,9597,20191203,
2016,Louisiana,LA,Sabine,22085,President,Donald Trump,republican,7879,9787,20191203,
2016,Louisiana,LA,St. Bernard,22087,President,Donald Trump,republican,10237,15815,20191203,
2016,Louisiana,LA,St. Charles,22089,President,Donald Trump,republican,16621,26192,20191203,
2016,Louisiana,LA,St. Helena,22091,President,Hillary Clinton,democrat,3353,5964,20191203,
2016,Louisiana,LA,St. James,22093,President,Hillary Clinton,democrat,6418,12085,20191203,
2016,Louisiana,LA,St. John the Baptist,22095,President,Hillary Clinton,democrat,12661,20743,20191203,
2016,Louisiana,LA,St. Landry,22097,President,Donald Trump,republican,21971,39977,20191203,
2016,Louisiana,LA,St. Martin,22099,President,Donald Trump,republican,16873,25750,20191203,
2016,Louisiana,LA,St. Mary,22101,President,Donald Trump,republican,14359,22877,20191203,
2016,Louisiana,LA,St. Tammany,22103,President,Donald Trump,republican,90915,124392,20191203,
2016,Louisiana,LA,Tangipahoa,22105,President,Donald Trump,republican,33959,52416,20191203,
2016,Louisiana,LA,Tensas,22107,President,Hillary Clinton,democrat,1332,2548,20191203,
2016,Louisiana,LA,Terrebonne,22109,President,Donald Trump,republican,31902,43896,20191203,
2016,Louisiana,LA,Union,22111,President,Donald Trump,republican,7972,10894,20191203,
2016,Louisiana,LA,Vermilion,22113,President,Donald Trump,republican,20063,25632,20191203,
2016,Louisiana,LA,Vernon,22115,President,Donald Trump,republican,13471,16633,20191203,
2016,Louisiana,LA,Washington,22117,President,Donald Trump,republican,12556,18628,20191203,
2016,Louisiana,LA,Webster,22119,President,Donald Trump,republican,11542,18145,20191203,
2016,Louisiana,LA,West Baton Rouge,22121,President,Donald Trump,republican,6927,12712,20191203,
2016,Louisiana,LA,West Carroll,22123,President,Donald Trump,republican,3970,4759,20191203,
2016,Louisiana,LA,West Feliciana,22125,President,Donald Trump,republican,3390,5799,20191203,
2016,Louisiana,LA,Winn,22127,President,Donald Trump,republican,4608,6372,20191203,
2016,Maine,ME,Androscoggin,23001,President,Donald Trump,republican,28227,55601,20191203,
2016,Maine,ME,Aroostook,23003,President,Donald Trump,republican,19419,35097,20191203,
2016,Maine,ME,Cumberland,23005,President,Hillary Clinton,democrat,102981,171818,20191203,
2016,Maine,ME,Franklin,23007,President,Donald Trump,republican,7918,16488,20191203,
2016,Maine,ME,Hancock,23009,President,Hillary Clinton,democrat,16117,32130,20191203,
2016,Maine,ME,Kennebec,23011,President,Donald Trump,republican,31675,66208,20191203,
2016,Maine,ME,Knox,23013,President,Hillary Clinton,democrat,12443,23147,20191203,
2016,Maine,ME,Lincoln,23015,President,Hillary Clinton,democrat,10241,21503,20191203,
2016,Maine,NA,Maine UOCAVA,NA,President,Hillary Clinton,democrat,3017,5056,20191203,
2016,Maine,ME,Oxford,23017,President,Donald Trump,republican,16210,31201,20191203,
2016,Maine,ME,Penobscot,23019,President,Donald Trump,republican,41622,80540,20191203,
2016,Maine,ME,Piscataquis,23021,President,Donald Trump,republican,5406,9182,20191203,
2016,Maine,ME,Sagadahoc,23023,President,Hillary Clinton,democrat,10664,21616,20191203,
2016,Maine,ME,Somerset,23025,President,Donald Trump,republican,15001,26064,20191203,
2016,Maine,ME,Waldo,23027,President,Hillary Clinton,democrat,10440,22707,20191203,
2016,Maine,ME,Washington,23029,President,Donald Trump,republican,9093,16365,20191203,
2016,Maine,ME,York,23031,President,Hillary Clinton,democrat,55844,114274,20191203,
2016,Maryland,MD,Allegany,24001,President,Donald Trump,republican,21270,30654,20191203,
2016,Maryland,MD,Anne Arundel,24003,President,Hillary Clinton,democrat,128419,270081,20191203,
2016,Maryland,MD,Baltimore,24005,President,Hillary Clinton,democrat,218412,390682,20191203,
2016,Maryland,MD,Baltimore City,24510,President,Hillary Clinton,democrat,202673,239402,20191203,
2016,Maryland,MD,Calvert,24009,President,Donald Trump,republican,26176,47408,20191203,
2016,Maryland,MD,Caroline,24011,President,Donald Trump,republican,9368,14113,20191203,
2016,Maryland,MD,Carroll,24013,President,Donald Trump,republican,58215,91848,20191203,
2016,Maryland,MD,Cecil,24015,President,Donald Trump,republican,28868,45269,20191203,
2016,Maryland,MD,Charles,24017,President,Hillary Clinton,democrat,49341,78303,20191203,
2016,Maryland,MD,Dorchester,24019,President,Donald Trump,republican,8413,15225,20191203,
2016,Maryland,MD,Frederick,24021,President,Donald Trump,republican,59522,125677,20191203,
2016,Maryland,MD,Garrett,24023,President,Donald Trump,republican,10776,14011,20191203,
2016,Maryland,MD,Harford,24025,President,Donald Trump,republican,77860,133672,20191203,
2016,Maryland,MD,Howard,24027,President,Hillary Clinton,democrat,102597,162193,20191203,
2016,Maryland,MD,Kent,24029,President,Donald Trump,republican,4876,10021,20191203,
2016,Maryland,MD,Montgomery,24031,President,Hillary Clinton,democrat,357837,478873,20191203,
2016,Maryland,MD,Prince George's,24033,President,Hillary Clinton,democrat,344049,390385,20191203,
2016,Maryland,MD,Queen Anne's,24035,President,Donald Trump,republican,16993,26523,20191203,
2016,Maryland,MD,Somerset,24039,President,Donald Trump,republican,5341,9900,20191203,
2016,Maryland,MD,St. Mary's,24037,President,Donald Trump,republican,28663,49842,20191203,
2016,Maryland,MD,Talbot,24041,President,Donald Trump,republican,10724,20553,20191203,
2016,Maryland,MD,Washington,24043,President,Donald Trump,republican,40998,65991,20191203,
2016,Maryland,MD,Wicomico,24045,President,Donald Trump,republican,22198,42547,20191203,
2016,Maryland,MD,Worcester,24047,President,Donald Trump,republican,17210,28273,20191203,
2016,Massachusetts,MA,Barnstable,25001,President,Hillary Clinton,democrat,72430,133862,20191203,
2016,Massachusetts,MA,Berkshire,25003,President,Hillary Clinton,democrat,43714,64803,20191203,
2016,Massachusetts,MA,Bristol,25005,President,Hillary Clinton,democrat,129540,248959,20191203,
2016,Massachusetts,MA,Dukes,25007,President,Hillary Clinton,democrat,8400,11502,20191203,
2016,Massachusetts,MA,Essex,25009,President,Hillary Clinton,democrat,222310,379868,20191203,
2016,Massachusetts,MA,Franklin,25011,President,Hillary Clinton,democrat,24478,38177,20191203,
2016,Massachusetts,MA,Hampden,25013,President,Hillary Clinton,democrat,112590,203117,20191203,
2016,Massachusetts,MA,Hampshire,25015,President,Hillary Clinton,democrat,55367,82956,20191203,
2016,Massachusetts,MA,Middlesex,25017,President,Hillary Clinton,democrat,520360,784034,20191203,
2016,Massachusetts,MA,Nantucket,25019,President,Hillary Clinton,democrat,4146,6406,20191203,
2016,Massachusetts,MA,Norfolk,25021,President,Hillary Clinton,democrat,221819,361562,20191203,
2016,Massachusetts,MA,Plymouth,25023,President,Hillary Clinton,democrat,135513,266863,20191203,
2016,Massachusetts,MA,Suffolk,25025,President,Hillary Clinton,democrat,245751,308741,20191203,
2016,Massachusetts,MA,Worcester,25027,President,Hillary Clinton,democrat,198778,383705,20191203,
2016,Michigan,MI,Alcona,26001,President,Donald Trump,republican,4201,6198,20191203,
2016,Michigan,MI,Alger,26003,President,Donald Trump,republican,2585,4518,20191203,
2016,Michigan,MI,Allegan,26005,President,Donald Trump,republican,34183,55786,20191203,
2016,Michigan,MI,Alpena,26007,President,Donald Trump,republican,9090,14698,20191203,
2016,Michigan,MI,Antrim,26009,President,Donald Trump,republican,8469,13582,20191203,
2016,Michigan,MI,Arenac,26011,President,Donald Trump,republican,4950,7696,20191203,
2016,Michigan,MI,Baraga,26013,President,Donald Trump,republican,2158,3490,20191203,
2016,Michigan,MI,Barry,26015,President,Donald Trump,republican,19202,30329,20191203,
2016,Michigan,MI,Bay,26017,President,Donald Trump,republican,28328,52977,20191203,
2016,Michigan,MI,Benzie,26019,President,Donald Trump,republican,5539,10228,20191203,
2016,Michigan,MI,Berrien,26021,President,Donald Trump,republican,38647,72031,20191203,
2016,Michigan,MI,Branch,26023,President,Donald Trump,republican,11786,17663,20191203,
2016,Michigan,MI,Calhoun,26025,President,Donald Trump,republican,31494,58902,20191203,
2016,Michigan,MI,Cass,26027,President,Donald Trump,republican,14243,22595,20191203,
2016,Michigan,MI,Charlevoix,26029,President,Donald Trump,republican,8674,14589,20191203,
2016,Michigan,MI,Cheboygan,26031,President,Donald Trump,republican,8683,13672,20191203,
2016,Michigan,MI,Chippewa,26033,President,Donald Trump,republican,9122,15456,20191203,
2016,Michigan,MI,Clare,26035,President,Donald Trump,republican,8505,13389,20191203,
2016,Michigan,MI,Clinton,26037,President,Donald Trump,republican,21636,40655,20191203,
2016,Michigan,MI,Crawford,26039,President,Donald Trump,republican,4354,6844,20191203,
2016,Michigan,MI,Delta,26041,President,Donald Trump,republican,11121,18492,20191203,
2016,Michigan,MI,Dickinson,26043,President,Donald Trump,republican,8580,13165,20191203,
2016,Michigan,MI,Eaton,26045,President,Donald Trump,republican,27609,56221,20191203,
2016,Michigan,MI,Emmet,26047,President,Donald Trump,republican,10616,18802,20191203,
2016,Michigan,MI,Genesee,26049,President,Hillary Clinton,democrat,102751,196296,20191203,
2016,Michigan,MI,Gladwin,26051,President,Donald Trump,republican,8124,12472,20191203,
2016,Michigan,MI,Gogebic,26053,President,Donald Trump,republican,4018,7329,20191203,
2016,Michigan,MI,Grand Traverse,26055,President,Donald Trump,republican,27413,51589,20191203,
2016,Michigan,MI,Gratiot,26057,President,Donald Trump,republican,9880,16465,20191203,
2016,Michigan,MI,Hillsdale,26059,President,Donald Trump,republican,14095,19940,20191203,
2016,Michigan,MI,Houghton,26061,President,Donald Trump,republican,8475,15624,20191203,
2016,Michigan,MI,Huron,26063,President,Donald Trump,republican,10692,15917,20191203,
2016,Michigan,MI,Ingham,26065,President,Hillary Clinton,democrat,79110,131138,20191203,
2016,Michigan,MI,Ionia,26067,President,Donald Trump,republican,16635,26854,20191203,
2016,Michigan,MI,Iosco,26069,President,Donald Trump,republican,8345,13361,20191203,
2016,Michigan,MI,Iron,26071,President,Donald Trump,republican,3675,5910,20191203,
2016,Michigan,MI,Isabella,26073,President,Donald Trump,republican,12338,25392,20191203,
2016,Michigan,MI,Jackson,26075,President,Donald Trump,republican,39793,69677,20191203,
2016,Michigan,MI,Kalamazoo,26077,President,Hillary Clinton,democrat,67148,126299,20191203,
2016,Michigan,MI,Kalkaska,26079,President,Donald Trump,republican,6116,8833,20191203,
2016,Michigan,MI,Kent,26081,President,Donald Trump,republican,148180,308184,20191203,
2016,Michigan,MI,Keweenaw,26083,President,Donald Trump,republican,814,1434,20191203,
2016,Michigan,MI,Lake,26085,President,Donald Trump,republican,3159,5328,20191203,
2016,Michigan,MI,Lapeer,26087,President,Donald Trump,republican,30037,45183,20191203,
2016,Michigan,MI,Leelanau,26089,President,Donald Trump,republican,7239,14757,20191203,
2016,Michigan,MI,Lenawee,26091,President,Donald Trump,republican,26430,45939,20191203,
2016,Michigan,MI,Livingston,26093,President,Donald Trump,republican,65680,105866,20191203,
2016,Michigan,MI,Luce,26095,President,Donald Trump,republican,1756,2579,20191203,
2016,Michigan,MI,Mackinac,26097,President,Donald Trump,republican,3744,6097,20191203,
2016,Michigan,MI,Macomb,26099,President,Donald Trump,republican,224665,419312,20191203,
2016,Michigan,MI,Manistee,26101,President,Donald Trump,republican,6915,12599,20191203,
2016,Michigan,MI,Marquette,26103,President,Hillary Clinton,democrat,16042,32976,20191203,
2016,Michigan,MI,Mason,26105,President,Donald Trump,republican,8505,14685,20191203,
2016,Michigan,MI,Mecosta,26107,President,Donald Trump,republican,10305,17168,20191203,
2016,Michigan,MI,Menominee,26109,President,Donald Trump,republican,6702,10768,20191203,
2016,Michigan,MI,Midland,26111,President,Donald Trump,republican,23846,42506,20191203,
2016,Michigan,MI,Missaukee,26113,President,Donald Trump,republican,5386,7317,20191203,
2016,Michigan,MI,Monroe,26115,President,Donald Trump,republican,43261,74218,20191203,
2016,Michigan,MI,Montcalm,26117,President,Donald Trump,republican,16907,26609,20191203,
2016,Michigan,MI,Montmorency,26119,President,Donald Trump,republican,3498,5009,20191203,
2016,Michigan,MI,Muskegon,26121,President,Hillary Clinton,democrat,37304,78088,20191203,
2016,Michigan,MI,Newaygo,26123,President,Donald Trump,republican,15173,22640,20191203,
2016,Michigan,MI,Oakland,26125,President,Hillary Clinton,democrat,343070,664614,20191203,
2016,Michigan,MI,Oceana,26127,President,Donald Trump,republican,7228,11930,20191203,
2016,Michigan,MI,Ogemaw,26129,President,Donald Trump,republican,6827,10387,20191203,
2016,Michigan,MI,Ontonagon,26131,President,Donald Trump,republican,2066,3426,20191203,
2016,Michigan,MI,Osceola,26133,President,Donald Trump,republican,7336,10609,20191203,
2016,Michigan,MI,Oscoda,26135,President,Donald Trump,republican,2843,4073,20191203,
2016,Michigan,MI,Otsego,26137,President,Donald Trump,republican,8266,12538,20191203,
2016,Michigan,MI,Ottawa,26139,President,Donald Trump,republican,88467,142734,20191203,
2016,Michigan,MI,Presque Isle,26141,President,Donald Trump,republican,4488,7218,20191203,
2016,Michigan,MI,Roscommon,26143,President,Donald Trump,republican,8141,13041,20191203,
2016,Michigan,MI,Saginaw,26145,President,Donald Trump,republican,45469,94320,20191203,
2016,Michigan,MI,Sanilac,26151,President,Donald Trump,republican,13446,19249,20191203,
2016,Michigan,MI,Schoolcraft,26153,President,Donald Trump,republican,2556,4154,20191203,
2016,Michigan,MI,Shiawassee,26155,President,Donald Trump,republican,19230,34111,20191203,
2016,Michigan,MI,St. Clair,26147,President,Donald Trump,republican,49051,78003,20191203,
2016,Michigan,MI,St. Joseph,26149,President,Donald Trump,republican,14884,23757,20191203,
2016,Michigan,MI,Tuscola,26157,President,Donald Trump,republican,17102,25796,20191203,
2016,Michigan,MI,Van Buren,26159,President,Donald Trump,republican,17890,33274,20191203,
2016,Michigan,MI,Washtenaw,26161,President,Hillary Clinton,democrat,128483,188578,20191203,
2016,Michigan,MI,Wayne,26163,President,Hillary Clinton,democrat,519444,777838,20191203,
2016,Michigan,MI,Wexford,26165,President,Donald Trump,republican,10000,15298,20191203,
2016,Minnesota,MN,Aitkin,27001,President,Donald Trump,republican,5516,9231,20191203,
2016,Minnesota,MN,Anoka,27003,President,Donald Trump,republican,93339,185758,20191203,
2016,Minnesota,MN,Becker,27005,President,Donald Trump,republican,10880,17222,20191203,
2016,Minnesota,MN,Beltrami,27007,President,Donald Trump,republican,10783,21564,20191203,
2016,Minnesota,MN,Benton,27009,President,Donald Trump,republican,12872,20058,20191203,
2016,Minnesota,MN,Big Stone,27011,President,Donald Trump,republican,1608,2755,20191203,
2016,Minnesota,MN,Blue Earth,27013,President,Donald Trump,republican,15667,33593,20191203,
2016,Minnesota,MN,Brown,27015,President,Donald Trump,republican,8708,13779,20191203,
2016,Minnesota,MN,Carlton,27017,President,Hillary Clinton,democrat,8460,18211,20191203,
2016,Minnesota,MN,Carver,27019,President,Donald Trump,republican,29056,55696,20191203,
2016,Minnesota,MN,Cass,27021,President,Donald Trump,republican,9982,15999,20191203,
2016,Minnesota,MN,Chippewa,27023,President,Donald Trump,republican,3764,6222,20191203,
2016,Minnesota,MN,Chisago,27025,President,Donald Trump,republican,18441,30228,20191203,
2016,Minnesota,MN,Clay,27027,President,Donald Trump,republican,13543,29398,20191203,
2016,Minnesota,MN,Clearwater,27029,President,Donald Trump,republican,2925,4245,20191203,
2016,Minnesota,MN,Cook,27031,President,Hillary Clinton,democrat,1912,3395,20191203,
2016,Minnesota,MN,Cottonwood,27033,President,Donald Trump,republican,3679,5721,20191203,
2016,Minnesota,MN,Crow Wing,27035,President,Donald Trump,republican,22287,35842,20191203,
2016,Minnesota,MN,Dakota,27037,President,Hillary Clinton,democrat,110483,231440,20191203,
2016,Minnesota,MN,Dodge,27039,President,Donald Trump,republican,6527,10654,20191203,
2016,Minnesota,MN,Douglas,27041,President,Donald Trump,republican,13966,21785,20191203,
2016,Minnesota,MN,Faribault,27043,President,Donald Trump,republican,4659,7412,20191203,
2016,Minnesota,MN,Fillmore,27045,President,Donald Trump,republican,6271,11055,20191203,
2016,Minnesota,MN,Freeborn,27047,President,Donald Trump,republican,8808,16051,20191203,
2016,Minnesota,MN,Goodhue,27049,President,Donald Trump,republican,14041,25717,20191203,
2016,Minnesota,MN,Grant,27051,President,Donald Trump,republican,2063,3473,20191203,
2016,Minnesota,MN,Hennepin,27053,President,Hillary Clinton,democrat,429288,679977,20191203,
2016,Minnesota,MN,Houston,27055,President,Donald Trump,republican,5616,10604,20191203,
2016,Minnesota,MN,Hubbard,27057,President,Donald Trump,republican,7261,11505,20191203,
2016,Minnesota,MN,Isanti,27059,President,Donald Trump,republican,13635,21016,20191203,
2016,Minnesota,MN,Itasca,27061,President,Donald Trump,republican,12920,23880,20191203,
2016,Minnesota,MN,Jackson,27063,President,Donald Trump,republican,3609,5484,20191203,
2016,Minnesota,MN,Kanabec,27065,President,Donald Trump,republican,5230,8177,20191203,
2016,Minnesota,MN,Kandiyohi,27067,President,Donald Trump,republican,12785,21772,20191203,
